"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsstartwert","In welcher Region sind Sie beschäftigt? Es geht um den Standort Ihres Arbeitsplatzes.","Wie viele Vollzeitäquivalente (also 100% Stellen) hat die Kommunikationsabteilung der Stadt/Kommune, für die Sie gegenwärtig tätig sind? (Inklusive Ihrer Person)","Wie viele Einwohner*innen hat die Stadt/Kommune, für die Sie gegenwärtig tätig sind?","Wo ist die Kommunikationsabteilung formal innerhalb ihrer Kommune/Stadt angesiedelt? Kreuzen Sie die Antwort an, die am ehesten auf Ihre Stadt/Kommune zutrifft.","Wie wird sich das Budget für die Kommunikationsabteilung in Ihrer Stadt/Kommune nach Ihrer Einschätzung in den nächsten zwei Jahren entwickeln?","Wie hat sich das Budget für die Kommunikationsabteilung in Ihrer Kommune / Stadt in den letzten drei Jahren entwickelt? Das Budget ist insgesamt...","Hat sich die Verfügbarkeit von Fachkräften im Kommunikationsbereich (aus Arbeitgebersicht) in den letzten fünf Jahren verändert?","Was sind für Ihre Stadt/Kommune im Kommunikationsbereich aktuell – das heißt: im Jahr 2026 – die größten Herausforderungen? Ordnen Sie die drei wichtigsten Themen nach Relevanz.   [Rank 1]","Was sind für Ihre Stadt/Kommune im Kommunikationsbereich aktuell – das heißt: im Jahr 2026 – die größten Herausforderungen? Ordnen Sie die drei wichtigsten Themen nach Relevanz.   [Rank 2]","Was sind für Ihre Stadt/Kommune im Kommunikationsbereich aktuell – das heißt: im Jahr 2026 – die größten Herausforderungen? Ordnen Sie die drei wichtigsten Themen nach Relevanz.   [Rank 3]","Bitte entscheiden Sie aus Ihrem beruflichen Alltag heraus, inwieweit Sie den einzelnen Aussagen zustimmen oder nicht. [Die gesamte kommunale Kommunikation ist häufig nicht genügend aufeinander abgestimmt.]"," [Manchmal fehlt der Leitung meiner Stadt/Kommune noch das Verständnis für strategische und integrierte kommunale Kommunikation.]","Wie würden Sie die Leistungsstärke ihrer kommunalen Kommunikationsabteilung beurteilen? [Die Kommunikationsaktivitäten erzielen die beabsichtigten Wirkungen.]","Wie schätzen Sie die Zusammenarbeit im für PR/Kommunikation zuständigen Bereich Ihrer Stadt/Kommune ein? [Das Miteinander im Kommunikationsteam verläuft konfliktfrei.]","Wie ist die Geschlechterverteilung in Ihrer PR/Kommunikations-Einheit? ","Wie ist die Altersverteilung in Ihrer PR/Kommunikations-Einheit? ","Glauben Sie, dass Ihre Kommunikationsabteilung die Diversität der Stadt bereits gut abbildet?","Wie gestalten sich die kulturelle Herkunft, Migrationshintergrund und die Nationalität der Mitarbeitenden in Ihrer PR/Kommunikations-Einheit? ","Welche Regelungen gelten in der für PR/Kommunikation zuständigen Einheit Ihrer Stadt/Kommune?  [Es gibt eine Mindestpräsenzpflicht im Büro.]","Welche Regelungen gelten in der für PR/Kommunikation zuständigen Einheit Ihrer Stadt/Kommune?  [Es gibt Mitarbeitende, welche zwischen Home Office und Büro rotieren, wobei die konkreten Tage oder Wochen vorab festgelegt werden.]","Welche Regelungen gelten in der für PR/Kommunikation zuständigen Einheit Ihrer Stadt/Kommune?  [Es gibt Mitarbeitende, welche die Freiheit haben, je nach Bedarf und persönlichen Umständen auch kurzfristig von zu Hause aus zu arbeiten.]","Welche Regelungen gelten in der für PR/Kommunikation zuständigen Einheit Ihrer Stadt/Kommune?  [Es gibt Mitarbeitende, welche mit wenigen Ausnahmen ausschließlich remote arbeiten.]","Welche Regelungen gelten in der für PR/Kommunikation zuständigen Einheit Ihrer Stadt/Kommune?  [Führungskräfte zeigen generell häufiger Präsenz im Büro als Mitarbeitende ohne Führungsfunktion.]","Welche Regelungen gelten in der für PR/Kommunikation zuständigen Einheit Ihrer Stadt/Kommune?  [Bestimmten Funktionsträger (z.B. der Pressesprecher) zeigen eine häufigere Präsenz im Büro als andere (z.B. die Onlineredakteurin).]","Welche der folgenden Möglichkeiten zur Arbeitsgestaltung kann man als Mitarbeitender Ihrer Kommunikationsabteilung in Anspruch nehmen? [Arbeit im Home-Office]","Welche der folgenden Möglichkeiten zur Arbeitsgestaltung kann man als Mitarbeitender Ihrer Kommunikationsabteilung in Anspruch nehmen? [Arbeit in Coworking Spaces]","Welche der folgenden Möglichkeiten zur Arbeitsgestaltung kann man als Mitarbeitender Ihrer Kommunikationsabteilung in Anspruch nehmen? [Workation (Arbeit auf Reisen/von fremden Destinationen aus)]","Welche der folgenden Möglichkeiten zur Arbeitsgestaltung kann man als Mitarbeitender Ihrer Kommunikationsabteilung in Anspruch nehmen? [Flexibilisierung der Arbeitszeiten durch Nutzung von Arbeitszeitkonto und/oder Arbeitswertkonto]","Welche der folgenden Möglichkeiten zur Arbeitsgestaltung kann man als Mitarbeitender Ihrer Kommunikationsabteilung in Anspruch nehmen? [Vertrauensarbeitszeiten (Mitarbeitende entscheiden selbst über die Arbeitszeit, solange Aufgaben erledigt werden)]","Welche der folgenden Möglichkeiten zur Arbeitsgestaltung kann man als Mitarbeitender Ihrer Kommunikationsabteilung in Anspruch nehmen? [Vertrauensurlaub (Mitarbeitende entscheiden eigenständig über Dauer und Zeitpunkt ihres Urlaubs, solange Aufgaben erledigt werden)]","Welche der folgenden Möglichkeiten zur Arbeitsgestaltung kann man als Mitarbeitender Ihrer Kommunikationsabteilung in Anspruch nehmen? [Sabbatical (unbezahlter Sonderurlaub)]","Welche der folgenden Möglichkeiten zur Arbeitsgestaltung kann man als Mitarbeitender Ihrer Kommunikationsabteilung in Anspruch nehmen? [Nichts dergleichen]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [flache Hierarchien]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [operative Entscheidungen sind dezentralisiert (werden von den ausführenden Teams entschieden)]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [strategische Entscheidungen sind dezentralisiert (werden von den ausführenden Teams entschieden)]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [hohe Eigenverantwortung jedes Einzelnen für seine Aufgabe/seine Projekte]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [interdisziplinäre Teams]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [kurze Projektzyklen]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [Hohe Transparenz hinsichtlich Projekten, Verantwortungen und Entscheidungen]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [Nutzung spezifischer Tools zum agilen Projektmanagement (Scrum, Kanban etc.)]","Wie würden Sie die Arbeitsweise im für PR/Kommunikation zuständigen Bereich ganz allgemein charakterisieren? [keiner der oben genannten Punkte trifft zu]","Wie gut sehen Sie Ihren Bereich der kommunalen Kommunikation bei der Erfolgskontrolle der eigenen Kommunikationsaktivitäten aufgestellt? [Erfolgsmessung der eigenen Kommunikationsaktivitäten]","Welcher Rolle fühlen Sie sich in Ihrem Beruf als kommunale:r Kommunikator:in am ehesten zugehörig? ","Welcher Rolle fühlen Sie sich in Ihrem Beruf als kommunale:r Kommunikator:in am ehesten zugehörig?  [Kommentar]","Orientieren Sie sich in Ihrer Arbeit an dem deutschen Kommunikationskodex?","Wie hat sich die Zusammenarbeit mit Lokaljournalist:innen in den letzten 5 Jahren Ihrer Meinung nach verändert? [die Zusammenarbeit ist einfacher geworden]","Wie hat sich die Zusammenarbeit mit Lokaljournalist:innen in den letzten 5 Jahren Ihrer Meinung nach verändert? [die Zusammenarbeit ist schwieriger geworden]","Wie hat sich die Zusammenarbeit mit Lokaljournalist:innen in den letzten 5 Jahren Ihrer Meinung nach verändert? [ist ungefähr gleich ]","Wie hat sich die Zusammenarbeit mit Lokaljournalist:innen in den letzten 5 Jahren Ihrer Meinung nach verändert? [kann ich nicht beurteilen]","Was sind Ihrer Meinung nach die wichtigsten Gründe in der Veränderung mit der Zusammenarbeit mit Journalist:innen? [Kostendruck in Lokalredaktionen]","Was sind Ihrer Meinung nach die wichtigsten Gründe in der Veränderung mit der Zusammenarbeit mit Journalist:innen? [ weniger gut ausgebildete/informierte Journalist:innen]","Was sind Ihrer Meinung nach die wichtigsten Gründe in der Veränderung mit der Zusammenarbeit mit Journalist:innen? [Social-Media Plattformen untergraben die Autorität des Journalismus]","Was sind Ihrer Meinung nach die wichtigsten Gründe in der Veränderung mit der Zusammenarbeit mit Journalist:innen? [Keine Zeit mehr für tiefergehende Recherchen]","Was sind Ihrer Meinung nach die wichtigsten Gründe in der Veränderung mit der Zusammenarbeit mit Journalist:innen? [hoher Zeitdruck ]","Was sind Ihrer Meinung nach die wichtigsten Gründe in der Veränderung mit der Zusammenarbeit mit Journalist:innen? [Verflachung des Angebots hin zu Entertainment]","Wie schätzen Sie den Einsatz von generativer künstlicher Intelligenz (KI) auf die Glaubwürdigkeit kommunaler Kommunikation ein? ","Bitte geben Sie Ihren höchsten Bildungsabschluss an.","Bitte geben Sie an, in welchem Fachgebiet Sie ein Studium (mit Hoch- bzw. Fachhochschulabschluss oder gleichwertigem Abschluss) absolviert haben. ","Sind Sie Mitglied in einem Kommunikationsverband?","Es folgt nun eine Liste mit Aus- und Weiterbildungsangeboten zu PR/Kommunikation und verwandten Tätigkeitsfeldern. Welche haben Sie formell abgeschlossen?  [PR/Kommunikations-Studium an einer Hochschule (Vollzeit oder berufsbegleitend)]","Es folgt nun eine Liste mit Aus- und Weiterbildungsangeboten zu PR/Kommunikation und verwandten Tätigkeitsfeldern. Welche haben Sie formell abgeschlossen?  [PR/Kommunikations-Schwerpunktfach bzw. einzelne PR-Seminare im Hochschulstudium]","Es folgt nun eine Liste mit Aus- und Weiterbildungsangeboten zu PR/Kommunikation und verwandten Tätigkeitsfeldern. Welche haben Sie formell abgeschlossen?  [PR/Kommunikations-Zusatzausbildung (berufsbegleitende PR-Kurse, PR-spezifische Weiterbildung)]","Es folgt nun eine Liste mit Aus- und Weiterbildungsangeboten zu PR/Kommunikation und verwandten Tätigkeitsfeldern. Welche haben Sie formell abgeschlossen?  [PR/Kommunikations-Volontariat/Ausbildung]","Es folgt nun eine Liste mit Aus- und Weiterbildungsangeboten zu PR/Kommunikation und verwandten Tätigkeitsfeldern. Welche haben Sie formell abgeschlossen?  [journalistisches Volontariat]","Es folgt nun eine Liste mit Aus- und Weiterbildungsangeboten zu PR/Kommunikation und verwandten Tätigkeitsfeldern. Welche haben Sie formell abgeschlossen?  [PR/Kommunikations-Praktikum]","Es folgt nun eine Liste mit Aus- und Weiterbildungsangeboten zu PR/Kommunikation und verwandten Tätigkeitsfeldern. Welche haben Sie formell abgeschlossen?  [Ich habe keine der oben genannten Aus- und Weiterbildungsformate absolviert.]","Haben Sie eine Leitungsfunktion inne?","Welchen Teilbereich leiten Sie?","Für welche Bereiche sind Sie in Ihrer Stadt/Kommune verantwortlich?","Sind Sie in Ihrer gegenwärtigen Position Voll- oder Teilzeit beschäftigt?","Bitte geben Sie den Umfang Ihrer Teilzeitstelle in Wochenstunden an.","Wie lange sind Sie schon im PR/Kommunikations-Berufsfeld tätig? ","Wie lange arbeiten Sie schon auf Ihrer jetzigen Stelle?  ","Welche berufliche Tätigkeit haben Sie wahrgenommen, bevor Sie im Bereich der PR/Kommunikation tätig wurden?","Wie alt sind Sie?","Bitte geben Sie Ihr Geschlecht an:","Wie zufrieden sind Sie mit Ihrer beruflichen Tätigkeit?"
"42","1980-01-01 00:00:00","10","de","1063534632","A12","A23","A37","A41","A62","A53","A74","AO05","AO04","AO01","AO02","AO02","AO02","AO03","AO02","AO03","A162b","F171","1","1","0","0","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","A241","F252","","A253b","0","0","0","1","1","1","1","1","1","1","A276","A282","A292","A294b","0","0","1","0","0","0","0","A311",,,"A322","32","F334","F342","A354","A383","A392","A402"
"43","1980-01-01 00:00:00","10","de","2096406748","A12","A22","A39","A41","A61","A53","A74","AO01","AO05","AO04","AO03","AO03","AO04","AO04","AO03","AO01","A162b","F171","0","0","1","0","1","1","1","0","0","1","0","0","0","0","1","1","0","1","0","1","0","1","0","A244","F253","","A253b","1","0","0","0","1","1","0","1","1","1","A273","A284","A291","A294b","1","0","0","0","0","0","0","A314",,,"A321",,"F334","F342","A353","A383","A391","A404"
"46","1980-01-01 00:00:00","10","de","132987659","A113","A23","A312","A41","A61","A52","A72","AO01","AO05","AO03","AO04","AO05","AO03","AO05","AO02","AO02","A163b","F174","0","1","1","0","0","1","1","0","0","1","0","0","0","0","1","1","0","1","1","1","0","0","0","A243","F252","","A251b","0","1","0","0","1","1","1","1","1","1","A276","A284","A293","A294b","1","0","0","0","0","0","0","A312","A3116",,"A321",,"F336","F345","A351","A384","A391","A403"
"47","1980-01-01 00:00:00","10","de","1371222971","A17","A23","A311","A41","A62","A53","A72","AO07","AO03","AO10","AO01","AO01","AO05","AO05","AO03","AO02","A161b","F172","1","1","1","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","A244","F252","Die Mischung aus den genannten Skills (im Team) ist ein Erfolgsgarant. ","A253b","1","0","0","0","1","1","0","1","1","1","A272","A282","A297","A292b","0","0","0","0","1","0","0","A311",,,"A321",,"F336","F343","A353","A385","A392","A405"
"48","1980-01-01 00:00:00","10","de","1864185856","A12","A22","A35","A41","A61","A52","A72","AO09","AO05","AO01","AO03","AO02","AO03","AO04","AO02","AO03","A162b","F172","0","1","1","0","0","0","1","0","1","1","0","0","1","0","1","0","0","1","0","0","0","0","0","A243","F254","","A253b","0","0","0","1","0","0","0","0","1","1","A274","A284","A296","A294b","0","0","0","0","0","0","1","A314",,,"A321",,"F333","F341","A356","A382","A391","A403"
"49","1980-01-01 00:00:00","10","de","744049293","A18","A23","A313","A42","A62","A52","A71","AO09","AO11","AO05","AO03","AO04","AO04","AO04","AO02","AO04","A162b","F171","1","1","1","0","0","1","1","0","1","1","0","0","1","0","1","0","0","1","0","0","1","1","0","A243","F253","","A251b","0","1","0","0","0","1","1","1","0","1","A276","A282","A293","A294b","0","0","0","0","0","0","1","A311",,,"A321",,"F336","F346","A352","A385","A392","A404"
"50","1980-01-01 00:00:00","10","de","1132780720","A111","A22","A311","A42","A62","A53","A72","AO01","AO11","AO05","AO02","AO02","AO04","AO05","AO02","AO03","A161b","F172","0","1","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","A243","F255","","A251b","0","1","0","0","1","1","0","1","1","0","A274","A285","A292","A293b","0","0","0","0","1","0","0","A311",,,"A321",,"F336","F345","A353","A385","A391","A405"
"51","1980-01-01 00:00:00","10","de","1765246587","A12","A22","A35","A41","A61","A51","A74","AO05","AO09","AO08","AO05","AO04","AO03","AO01","AO01","AO03","A163b","F171","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","A243","F252","","A251b","0","1","0","0","1","1","0","1","1","1","A276","A284","A291","A294b","1","0","0","1","0","1","0","A311",,,"A321",,"F336","F342","A351","A384","A391","A403"
"52","1980-01-01 00:00:00","10","de","92150123","A111","A22","A313","A42","A61","A52","A72","AO01","AO09","AO02","AO04","AO04","AO03","AO04","AO02","AO03","A163b","F172","1","1","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","A244","F255","","A251b","0","1","0","0","1","1","1","1","1","1","A274","A284","A292","A294b","0","0","0","1","0","0","0","A312","A3113",,"A322","32","F334","F343","A351","A383","A391","A404"
"53","1980-01-01 00:00:00","10","de","699008326","A111","A23","A312","A41","A63","A52","A72","AO11","AO04","AO07","AO02","AO03","AO04","AO04","AO03","AO04","A162b","F171","1","1","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","1","1","0","1","0","0","A244","F251","","A251b","0","1","0","0","1","1","1","1","1","1","A273","A282","A297","A293b","0","0","0","0","1","0","0","A314",,,"A321",,"F336","F344","A353","A385","A392","A404"
"54","1980-01-01 00:00:00","10","de","1634959952","A112","A22","A36","A41","A61","A51","A74","AO05","AO03","AO01","AO03","AO05","AO04","AO04","AO01","AO03","A162b","F171","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","A243","F253","Sehe meinen Job als eine Mischung aus allen genannten Punkten; primäre Funktion ist die Aufrechterhaltung eines positiven Gesamtbildes und die Vermittlung der Entscheidungen der Stadt, dennoch kaum Spielraum in Ausgestaltung dessen. 

Würde mich gerne eher im Bereich Öffentlichkeitsarbeiterin mit strategischer Kommunikation verorten, die Führungsebene der Stadt lässt es aber nicht zu.","A251b","1","0","1","0","1","0","1","1","1","0","A273","A284","A291","A294b","1","1","0","0","0","0","0","A314",,,"A321",,"F332","F342","A358","A381","A391","A403"
"55","1980-01-01 00:00:00","10","de","641595545","A116","A22","A310","A41","A62","A52","A74","AO02","AO03","AO11","AO02","AO04","AO04","AO04","AO04","AO03","A163b","F171","1","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","A243","F252","","A253b","0","0","1","0","0","0","1","1","1","0","A274","A284","A292","A294b","0","0","0","0","0","0","1","A311",,,"A321",,"F335","F345","A356","A384","A392","A405"
"56","1980-01-01 00:00:00","10","de","1676566759","A111","A24","A312","A42","A61","A52","A73","AO09","AO01","AO03","AO03","AO02","AO03","AO05","AO02","AO02","A162b","F171","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","A243","F255","","A251b","0","1","0","0","1","1","1","1","1","1","A273","A282","A295","A293b","0","0","1","0","0","0","0","A311",,,"A321",,"F336","F344","A353","A384","A392","A405"
"58","1980-01-01 00:00:00","10","de","1721631888","A12","A24","A311","A42","A62","A51","A74","AO05","AO03","AO11","AO02","AO02","AO03","AO03","AO02","AO03","A161b","F172","1","1","1","0","1","1","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","A243","F255","","A251b","0","1","0","0","1","1","1","1","1","1","A274","A284","A292","A294b","0","0","0","1","0","0","0","A313",,"A3121","A321",,"F336","F344","A351","A384","A391","A404"
"59","1980-01-01 00:00:00","10","de","2112508048","A12","A22","A34","A42","A61","A52","A74","AO05","AO04","AO08","AO03","AO04","AO05","AO05","AO02","AO03","A162b","F171","1","0","1","0","1","1","1","0","0","1","0","0","0","0","1","1","0","1","0","1","0","0","0","A243","F252","","A253b","0","0","0","1","1","0","0","0","0","0","A276","A284","A292","A294b","0","0","0","0","0","0","1","A314",,,"A322","19.5","F332","F342","A357","A382","A391","A404"
"60","1980-01-01 00:00:00","10","de","809724519","A111","A22","A36","A41","A62","A52","A72","AO11","AO05","AO04","AO04","AO01","AO05","AO05","AO03","AO03","A161b","F172","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","0","1","0","0","A245","F252","","A251b","0","1","0","0","1","1","0","1","1","1","A276","A282","A297","A293b","0","0","0","1","0","1","0","A311",,,"A321",,"F335","F343","A357","A384","A392","A405"
"61","1980-01-01 00:00:00","10","de","143246510","A11","A22","A37","A41","A63","A53","A73","AO05","AO04","AO08","AO01","AO02","AO05","AO04","AO02","AO01","A162b","F172","1","0","1","0","1","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","A244","F255","","A253b","0","1","0","0","1","1","1","1","1","1","A272","A284","A292","A294b","0","0","0","0","1","0","0","A311",,,"A321",,"F336","F343","A353","A383","A392","A405"
"62","1980-01-01 00:00:00","10","de","499009433","A111","A21","A312","A42","A61","A54","A74","AO09","AO05","AO04","AO02","AO02","AO03","AO05","AO02","AO02","A162b","F171","1","1","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","A242","F251","","A251b","0","0","1","0","0","1","0","0","0","1","A274","A284","A291","A294b","0","0","0","0","1","0","0","A314",,,"A322","30","F335","F345","A353","A383","A391","A404"
"64","1980-01-01 00:00:00","10","de","1909676982","A11","A21","A35","A41","A61","A52","A74","AO01","AO08","AO05","AO04","AO04","AO03","AO05","AO01","AO04","A163b","F171","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","1","0","0","A243","F255","","A251b","1","0","0","0","0","0","0","0","0","0","A274","A284","A292","A294b","0","0","0","0","1","0","0","A314",,,"A322","24","F335","F344","A352","A383","A391","A404"
"66","1980-01-01 00:00:00","10","de","1352910895","A12","A21","A32","A42","A62","A52","A73","AO11","AO04","AO05","AO03","AO04","AO02","AO05","AO03","AO03","A162b","F171","0","0","1","0","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","A243","F255","","A253b","0","1","0","0","1","0","0","0","1","1","A273","A284","A292","A294b","0","0","0","0","0","0","1","A313",,"A3126","A321",,"F334","F343","A355","A384","A392","A404"
"67","1980-01-01 00:00:00","10","de","1127051503","A12","A23","A310","A41","A61","A54","A71","AO09","AO04","AO07","AO02","AO01","AO04","AO05","AO02","AO03","A162b","F172","1","1","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","1","0","1","1","0","0","A244","F251","","A253b","0","1","0","0","1","1","1","1","1","1","A276","A284","A292","A293b","0","0","0","0","1","0","0","A314",,,"A322","80","F335","F341","A353","A384","A391","A405"
"70","1980-01-01 00:00:00","10","de","1665715306","A12","A22","A33","A42","A62","A52","A73","AO03","AO04","AO01","AO01","AO01","AO02","AO01","AO02","AO01","A163b","F171","1","0","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","A241","F253","","A253b","0","1","0","0","1","1","0","1","1","0","A274","A284","A296","A294b","0","0","0","0","0","0","1","A311",,,"A321",,"F336","F343","A356","A385","A392","A405"
"72","1980-01-01 00:00:00","10","de","91940300","A12","A21","A32","A43","A62","A52","A74","AO04","AO05","AO02","AO02","AO01","AO04","AO05","AO01","AO01","A163b","F171","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","A242","F254","","A253b","0","1","0","0","1","0","0","1","1","0","A274","A284","A294","A294b","0","0","0","0","0","0","1","A311",,,"A321",,"F333","F343","A356","A382","A391","A404"
"73","1980-01-01 00:00:00","10","de","259762684","A12","A23","A310","A42","A61","A52","A71","AO01","AO08","AO11","AO03","AO01","AO05","AO04","AO02","AO03","A161b","F171","1","1","1","0","1","1","1","1","0","1","1","0","0","0","1","1","0","1","1","1","1","1","0","A244","F252","Eine Mischung aus alle dem. ","A251b","0","1","0","0","0","1","0","0","0","1","A272","A284","A292","A294b","0","0","0","0","1","0","0","A311",,,"A321",,"F336","F343","A353","A384","A391","A405"
"75","1980-01-01 00:00:00","10","de","1703615909","A12","A22","A36","A42","A61","A52","A72","AO07","AO08","AO02","AO03","AO05","AO04","AO04","AO01","AO03","A163b","F171","0","1","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","A244","F254","","A251b","0","0","1","0","1","0","1","0","0","1","A274","A284","A292","A294b","0","0","0","0","0","0","1","A311",,,"A321",,"F336","F346","A356","A385","A391","A404"
"77","1980-01-01 00:00:00","10","de","887067100","A12","A21","A33","A42","A62","A52","A74","AO05","AO08","AO06","AO02","AO01","AO04","AO02","AO01","AO03","A163b","F171","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","A242","F255","","A253b","0","1","0","0","0","1","0","1","1","0","A274","A284","A292","A294b","0","0","0","0","0","0","1","A312","",,"A321",,"F333","F343","A351","A382","A391","A403"
"79","1980-01-01 00:00:00","10","de","1342604003","A12","A23","A310","A42","A61","A52","A71","AO09","AO03","AO08","AO02","AO01","AO04","AO04","AO02","AO04","A162b","F171","0","1","1","0","1","1","1","0","0","0","1","1","0","0","1","1","0","1","1","0","1","0","0","A244","F255","","A253b","0","1","0","0","1","1","0","1","0","1","A273","A284","A292","A294b","0","0","0","0","1","0","0","A313",,"A3121","A322","27","F333","F343","A353","A383","A391","A405"
"80","1980-01-01 00:00:00","10","de","591550887","A111","A21","A36","A41","A62","A52","A73","AO11","AO06","AO01","AO04","AO02","AO04","AO04","AO05","AO05","A162b","F171","0","0","1","0","1","0","1","1","1","1","0","0","1","0","1","0","0","1","0","1","0","0","0","A242","F255","","A253b","0","1","0","0","1","0","1","1","1","1","A272","A284","A291","A294b","1","0","0","0","0","0","0","A314",,,"A321",,"F336","F344","A351","A384","A392","A405"
"81","1980-01-01 00:00:00","10","de","1561324138","A11","A22","A35","A42","A62","A52","A74","AO09","AO05","AO03","AO04","AO02","AO04","AO05","AO01","AO03","A161b","F171","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","A243","F254","","A251b","0","1","0","0","1","1","0","1","0","0","A274","A284","A292","A294b","0","0","1","0","1","0","0","A314",,,"A322","30","F335","F344","A353","A384","A391","A405"
"82","1980-01-01 00:00:00","10","de","189804802","A12","A23","A310","A42","A61","A52","A72","AO11","AO09","AO02","AO04","AO04","AO04","AO04","AO02","AO04","A162b","F172","1","1","1","0","0","1","1","0","1","0","0","0","1","0","1","1","0","1","0","0","1","1","0","A244","F253","","A253b","0","1","0","0","1","1","0","1","1","1","A273","A284","A291","A293b","1","0","0","0","1","1","0","A311",,,"A321",,"F335","F343","A353","A383","A391","A404"
"85","1980-01-01 00:00:00","10","de","1137922529","A12","A25","A314","A42","A61","A53","A71","AO09","AO11","AO05","AO04","AO03","AO04","AO03","AO03","AO03","A162b","F172","0","0","1","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","A242","F256","Es ist wichtig, moderat zu sein. Die Interessen und Bedürfnisse von innen und außen sind zu kennen und anerkennen. Dafür braucht es Geschick und Weitsicht. Vertrauensarbeit wird immer wichtiger.","A251b","0","1","0","0","1","1","1","1","1","1","A272","A284","A292","A293b","0","0","1","1","0","0","0","A312","A3111",,"A321",,"F335","F345","A356","A383","A392","A404"
"86","1980-01-01 00:00:00","10","de","681041948","A115","A24","A313","A42","A62","A52","A72","AO09","AO01","AO04","AO02","AO04","AO03","AO03","AO02","AO04","A162b","F171","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","A241","F253","","A253b","0","0","1","0","1","1","0","0","1","0","A276","A284","A291","A294b","0","0","0","0","1","0","0","A311",,,"A321",,"F336","F341","A353","A384","A392","A404"
"87","1980-01-01 00:00:00","10","de","1846614393","A12","A25","A314","A41","A61","A53","A71","AO01","AO05","AO04","AO03","AO04","AO05","AO04","AO03","AO03","A162b","F172","1","1","1","0","1","1","1","0","0","1","1","0","1","0","0","1","0","1","0","0","0","0","0","A244","F255","","A253b","0","1","0","0","1","0","0","1","1","1","A272","A285","A292","A292b","0","0","0","0","1","0","0","A311",,,"A321",,"F333","F343","A353","A385","A391","A404"
"88","1980-01-01 00:00:00","10","de","707662965","A12","A21","A31","A41","A62","A53","A74","AO11","AO05","AO09","AO02","AO01","AO04","AO05","AO01","AO01","A162b","F171","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","1","0","1","1","0","0","1","0","A244","F252","","A251b","0","1","0","0","1","0","1","0","0","1","A272","A284","A291","A294b","0","0","0","0","0","0","1","A311",,,"A321",,"F335","F342","A352","A383","A391","A405"
"89","1980-01-01 00:00:00","10","de","206558608","A12","A21","A33","A41","A62","A52","A74","AO04","AO09","AO01","AO03","AO03","AO04","AO05","AO01","AO03","A162b","F172","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","1","0","0","1","1","0","A244","F252","","A253b","0","0","1","0","1","1","0","1","0","1","A273","A284","A291","A293b","1","0","1","0","0","0","0","A313",,"A3121","A321",,"F336","F342","A353","A384","A391","A404"
